"abs","ad_date","ad_title","ad_url","airbag","alarm","arka_bagaj","bike_id","canta_sistemi__uclu_","cbs","cekis_kontrolu","cift_ayak","city","color","gps","isitmali_elcik","karbon","km","koltuk_alti_bagaj","led_sinyal","led_stop","nos","on_cam","on_koruma_bari","price","sahibinden","ses_sistemi","sirt_destegi","xenon_far","yan_koruma_barlari","year"
"False","09.11.2017","2014 Model Full Bakımlı 35000 Km de PULSAR NS 200","/ilan/vasita-motosiklet-bajaj-2014-model-full-bakimli-35.000-km-de-pulsar-ns-200-500275043/detay","False","False","False",500275043,"False","False","False","False","İstanbul","Siyah","False","False","False","35000.0","False","False","False","False","False","False","7200.0","False","False","False","False","False","2014.0"
"False","08.11.2017","BAJAJ PULSAR 200 NS_ANINDA BANKA KREDİSİ_ÜÇERLERDE","/ilan/vasita-motosiklet-bajaj-bajaj-pulsar-200-ns_aninda-banka-kredisi_ucerlerde-499917817/detay","False","False","False",499917817,"False","False","False","False","İstanbul","Kırmızı","False","False","False","0.0","False","False","False","False","False","False","11300.0","False","False","False","False","False","2017.0"
"False","16.11.2017","Tertemiz bukadar temizi yok","/ilan/vasita-motosiklet-bajaj-tertemiz-bukadar-temizi-yok-502144595/detay","False","False","False",502144595,"False","False","False","False","Ankara","Kırmızı","False","False","False","13000.0","False","False","False","False","False","False","9250.0","True","False","False","False","False","2014.0"
"False","15.11.2017","⭐️ MotoFinans ⭐️ Senetle Motosiklet Pulsar 200","/ilan/vasita-motosiklet-bajaj-motofinans-senetle-motosiklet-pulsar-200-492544195/detay","False","False","False",492544195,"False","False","False","False","İstanbul","Siyah","False","False","False","42000.0","False","False","False","False","False","False","8500.0","False","False","False","False","False","2014.0"
"False","15.11.2017","Acil temiz sahibinden siyah ns 200","/ilan/vasita-motosiklet-bajaj-acil-temiz-sahibinden-siyah-ns-200-502185245/detay","False","False","False",502185245,"False","False","False","True","İstanbul","Siyah","False","False","False","19000.0","False","False","False","False","True","False","8100.0","True","False","False","False","False","2016.0"
"False","15.11.2017","acıl satılık","/ilan/vasita-motosiklet-bajaj-acil-satilik-502180443/detay","False","False","False",502180443,"False","False","False","False","İzmir","Kırmızı","False","False","False","25000.0","False","False","False","False","False","False","7750.0","True","False","False","False","False","2014.0"
"False","15.11.2017","full extrali full servis bakimli kazasiz tramersiz","/ilan/vasita-motosiklet-bajaj-full-extrali-full-servis-bakimli-kazasiz-tramersiz-502054385/detay","False","False","True",502054385,"True","False","False","True","İstanbul","Siyah","False","True","False","35000.0","False","False","True","False","True","False","9500.0","True","False","False","True","False","2015.0"
"True","16.11.2017","BAJAJ PULSAR 200NS NAKİTE BÜYÜK İNDİRİM İÇİN ARAYIN YEŞİLYURT","/ilan/vasita-motosiklet-bajaj-bajaj-pulsar-200ns-nakite-buyuk-indirim-icin-arayin-yesilyurt-448178220/detay","False","False","False",448178220,"False","False","False","True","İstanbul","Çift Renk","False","False","False","0.0","False","False","False","False","False","False","11300.0","False","False","False","False","False","2017.0"
"False","15.11.2017","2016,8800 kmde,kusursuz,bol extralı NS 200","/ilan/vasita-motosiklet-bajaj-2016%2C8800-kmde%2Ckusursuz%2Cbol-extrali-ns-200-473628729/detay","False","False","False",473628729,"False","False","False","True","Manisa","Siyah","False","False","False","8800.0","True","False","False","False","False","False","8150.0","True","False","False","False","True","2016.0"
"True","15.11.2017","PEŞİN FİYATINA 12 TAKSİT İMKANI _ BAY-MOTO'DA","/ilan/vasita-motosiklet-bajaj-pesin-fiyatina-12-taksit-imkani-bay-moto-da-410344135/detay","False","False","False",410344135,"False","False","False","True","İstanbul","Siyah","False","False","False","0.0","True","False","True","False","True","False","11300.0","False","False","False","False","True","2017.0"
"False","14.11.2017","SIFIR AYARINDA BAJAJ PULSARRR","/ilan/vasita-motosiklet-bajaj-sifir-ayarinda-bajaj-pulsarrr-501821548/detay","False","False","False",501821548,"False","False","False","False","İstanbul","Çift Renk","False","False","False","7500.0","False","False","False","False","False","False","9500.0","True","False","False","False","True","2016.0"
"False","14.11.2017","2016 10bin de TERTEMİZ BAKIMLI bakmadan geçme","/ilan/vasita-motosiklet-bajaj-2016-10bin-de-tertemiz-bakimli-bakmadan-gecme-501818486/detay","False","False","False",501818486,"False","False","False","False","İzmir","Siyah","False","False","False","10300.0","False","False","False","False","False","False","8450.0","True","False","False","False","False","2016.0"
"True","14.11.2017","2017 model 6 aylik garantili Abs euro4 pulsar","/ilan/vasita-motosiklet-bajaj-2017-model-6-aylik-garantili-abs-euro4-pulsar-501807649/detay","False","False","True",501807649,"False","False","False","True","Adana","Siyah","False","False","False","6000.0","False","False","False","False","True","False","10250.0","True","False","False","False","False","2017.0"
"False","14.11.2017","temiz pulsar","/ilan/vasita-motosiklet-bajaj-temiz-pulsar-501698537/detay","False","False","False",501698537,"False","False","False","False","İzmir","Siyah","False","False","False","12000.0","False","False","False","False","False","False","7750.0","True","False","False","False","False","2016.0"
"False","15.11.2017","MOTOTEM'DEN BAJAJ PULSAR NS 200 İ","/ilan/vasita-motosiklet-bajaj-mototem-den-bajaj-pulsar-ns-200-i-502180516/detay","False","False","False",502180516,"False","False","False","True","Gaziantep","Çift Renk","False","False","False","5868.0","True","False","True","False","False","False","9750.0","False","False","False","False","True","2016.0"
"False","14.11.2017","SIFIR AYARINDA PULSAR NS200","/ilan/vasita-motosiklet-bajaj-sifir-ayarinda-pulsar-ns200-501773472/detay","False","False","False",501773472,"False","False","False","False","İstanbul","Beyaz","False","False","False","7300.0","False","False","False","False","False","False","8900.0","True","False","False","False","True","2016.0"
"False","16.11.2017","alana hayirli olsun periyodik bakımlı temizdirkazasiz hususi","/ilan/vasita-motosiklet-bajaj-alana-hayirli-olsun-periyodik-bakimli-temizdir..kazasiz-hususi-494413161/detay","False","False","False",494413161,"False","False","False","False","İstanbul","Kırmızı","False","False","False","43000.0","False","False","False","False","False","False","5850.0","True","False","False","False","False","2014.0"
"False","16.11.2017","EN TEMİZİNDEN NS200","/ilan/vasita-motosiklet-bajaj-en-temizinden-ns200-502479518/detay","False","False","False",502479518,"False","False","False","True","Edirne","Siyah","False","False","False","18000.0","False","False","False","False","True","False","8500.0","True","False","False","False","False","2015.0"
"False","16.11.2017","Pulsar 200 ns","/ilan/vasita-motosiklet-bajaj-pulsar-200-ns-502449320/detay","False","False","False",502449320,"False","False","False","False","İstanbul","Siyah","False","False","False","30854.0","False","False","False","False","False","False","7200.0","True","False","False","False","False","2016.0"
"False","16.11.2017","600 ve 1000 cc takasli sahibinden temiz Rosso lastik","/ilan/vasita-motosiklet-bajaj-600-ve-1000-cc-takasli-sahibinden-temiz-rosso-lastik-502291684/detay","False","False","True",502291684,"False","False","False","True","Ankara","Mavi","False","False","False","10000.0","False","False","False","False","False","False","9999.0","True","False","False","False","False","2016.0"
"False","16.11.2017","temiz pulsar 200ns sorunsuz","/ilan/vasita-motosiklet-bajaj-temiz-pulsar-200ns-sorunsuz-502253472/detay","False","False","False",502253472,"False","False","False","True","Ankara","Çift Renk","False","False","False","14000.0","True","False","False","False","False","False","8500.0","True","False","False","False","True","2016.0"
"False","14.11.2017","İHTİYAÇ dan dolayı acil satılıktır","/ilan/vasita-motosiklet-bajaj-ihtiyac-dan-dolayi-acil-satiliktir-501524332/detay","False","False","False",501524332,"False","False","False","False","Elazığ","Beyaz","False","False","False","6000.0","False","False","False","False","False","True","8250.0","True","False","False","False","False","2016.0"
"False","14.11.2017","Hatasız kusursuz yeni lastikli çiziksiz tertemiz","/ilan/vasita-motosiklet-bajaj-hatasiz-kusursuz-yeni-lastikli-ciziksiz-tertemiz-501550671/detay","False","False","False",501550671,"False","False","False","False","Bursa","Siyah","False","False","False","16500.0","False","False","False","False","False","True","7950.0","True","False","False","False","True","2015.0"
"False","13.11.2017","sıfır ayarında ekstralı pulsar ns200","/ilan/vasita-motosiklet-bajaj-sifir-ayarinda-ekstrali-pulsar-ns200-501470522/detay","False","False","True",501470522,"False","False","False","True","Antalya","Çift Renk","False","False","False","6800.0","False","False","False","False","True","False","9700.0","True","False","False","True","False","2015.0"
"True","15.11.2017","3300 km temiz 2016 model acil satılık bajaj pulsar 200 NS","/ilan/vasita-motosiklet-bajaj-3300-km-temiz-2016-model-acil-satilik-bajaj-pulsar-200-ns-500295450/detay","False","False","False",500295450,"False","False","False","True","İstanbul","Kırmızı","False","False","False","3300.0","False","False","False","False","False","False","8750.0","True","False","False","False","False","2016.0"
"True","15.11.2017","SIFIR ABSLİ FULLLL EKSTRALI GARAJ MOTORU","/ilan/vasita-motosiklet-bajaj-sifir-absli-fullll-ekstrali-garaj-motoru-502214119/detay","False","True","True",502214119,"False","False","False","True","İstanbul","Siyah","False","False","False","3500.0","True","False","False","False","True","True","10990.0","True","False","True","True","True","2017.0"
"False","13.11.2017","Göz Bebeğim Elim Ayağım!!","/ilan/vasita-motosiklet-bajaj-goz-bebegim-elim-ayagim-501450626/detay","False","False","True",501450626,"False","False","False","False","İstanbul","Siyah","False","False","False","23000.0","True","False","False","False","False","False","7750.0","True","False","True","False","True","2015.0"
"True","15.11.2017","3300 km temiz servis bakımlı","/ilan/vasita-motosiklet-bajaj-3300-km-temiz-servis-bakimli-502193350/detay","False","False","False",502193350,"False","False","False","False","Gaziantep","Siyah","False","False","False","3300.0","False","False","False","False","False","False","10750.0","True","False","False","False","False","2017.0"
"False","13.11.2017","Açıklamayı oku","/ilan/vasita-motosiklet-bajaj-aciklamayi-oku-501441365/detay","False","False","True",501441365,"False","False","False","True","İstanbul","Çift Renk","False","False","False","30000.0","False","True","True","False","True","False","7000.0","True","False","False","False","True","2014.0"
"False","13.11.2017","2017 MODEL 32000 KM DE ÇOK TEMİZ PULSAR 200 NS","/ilan/vasita-motosiklet-bajaj-2017-model-32.000-km-de-cok-temiz-pulsar-200-ns-501484391/detay","False","False","False",501484391,"False","False","False","False","İstanbul","Siyah","False","False","False","32000.0","False","False","False","False","False","False","9850.0","False","False","False","False","False","2017.0"
"False","13.11.2017","Sahibinden Temiz 15000 km'de Pulsar 200 ns","/ilan/vasita-motosiklet-bajaj-sahibinden-temiz-15000-km-de-pulsar-200-ns-501378838/detay","False","False","False",501378838,"False","False","False","False","Kocaeli","Çift Renk","False","False","False","15300.0","False","False","False","False","False","False","7500.0","True","False","False","False","False","2015.0"
"False","15.11.2017","Temiz NS200","/ilan/vasita-motosiklet-bajaj-temiz-ns200-502173373/detay","False","False","False",502173373,"False","False","False","False","İstanbul","Beyaz","False","False","False","22550.0","False","False","False","False","False","False","7200.0","True","False","False","False","False","2015.0"
"False","15.11.2017","2016 model 4000 km bajaj Pulsar 200 NS","/ilan/vasita-motosiklet-bajaj-2016-model-4000-km-bajaj-pulsar-200-ns-502119549/detay","False","False","False",502119549,"False","False","False","False","Adana","Siyah","False","False","False","3800.0","False","False","False","False","False","False","8500.0","True","False","False","False","False","2016.0"
"True","15.11.2017","SIFIR TADINDA EXTRALI 2017 NS 200","/ilan/vasita-motosiklet-bajaj-sifir-tadinda-extrali-2017-ns-200-502133019/detay","False","False","True",502133019,"False","False","False","False","Antalya","Beyaz","False","False","False","2000.0","False","False","False","False","True","False","11600.0","True","False","True","True","False","2017.0"
"False","15.11.2017","Ailevi Nedenlerden Satılık","/ilan/vasita-motosiklet-bajaj-ailevi-nedenlerden-satilik-502099381/detay","False","False","False",502099381,"False","False","False","False","İstanbul","Siyah","False","False","False","7700.0","False","False","False","False","False","False","8500.0","True","False","False","False","False","2016.0"
"False","15.11.2017","150 NS temiz bakımlı","/ilan/vasita-motosiklet-bajaj-150-ns-temiz-bakimli-502098323/detay","False","False","False",502098323,"False","False","False","False","İzmir","Siyah","False","False","False","9000.0","False","False","False","False","False","False","6199.0","True","False","False","False","False","2016.0"
"False","15.11.2017","BAKIMLI GARANTİLİ NS200","/ilan/vasita-motosiklet-bajaj-bakimli-garantili-ns200-502077713/detay","False","False","True",502077713,"False","False","False","False","İstanbul","Beyaz","False","False","False","16500.0","True","False","False","False","True","False","7900.0","True","False","False","False","False","2016.0"
"False","15.11.2017","Pulsar 200 ns (Açıklamayı okuyunuz)","/ilan/vasita-motosiklet-bajaj-pulsar-200-ns-aciklamayi-okuyunuz-501835532/detay","False","False","False",501835532,"False","False","False","False","Hatay","Siyah","False","False","False","10400.0","False","False","False","False","False","False","8500.0","True","False","False","False","False","2016.0"
"False","15.11.2017","Mt 25 aldigimdan oturu satmaktayim","/ilan/vasita-motosiklet-bajaj-mt-25-aldigimdan-oturu-satmaktayim-501995131/detay","False","False","True",501995131,"False","False","False","False","Karabük","Çift Renk","False","False","False","11300.0","False","False","False","False","True","False","8300.0","True","False","False","False","False","2016.0"
"False","15.11.2017","ROSSO 2 Lİ SERVİS BAKIMLI GARANTİLİ DÜŞÜK KMLİ TEMİZ PULSAR","/ilan/vasita-motosiklet-bajaj-rosso-2-li-servis-bakimli-garantili-dusuk-kmli-temiz-pulsar-501916399/detay","False","False","True",501916399,"False","False","False","True","Antalya","Kırmızı","False","False","False","9500.0","False","False","True","False","False","False","9130.0","True","False","False","False","True","2016.0"
"False","15.11.2017","Sıfır ayarında Full Extralı Temiz Kullanılmış","/ilan/vasita-motosiklet-bajaj-sifir-ayarinda-full-extrali-temiz-kullanilmis-501909113/detay","False","False","True",501909113,"False","False","False","True","İzmir","Çift Renk","False","False","False","16971.0","False","False","True","False","True","False","8500.0","True","False","False","True","True","2014.0"
"True","15.11.2017","bajaj ns puslar","/ilan/vasita-motosiklet-bajaj-bajaj-ns-puslar-501904957/detay","False","False","False",501904957,"False","False","False","False","İstanbul","Kırmızı","False","False","False","3350.0","False","False","False","False","False","False","10500.0","True","False","False","False","False","2017.0"
"False","13.11.2017","Sıkıntısız Bol Extralı","/ilan/vasita-motosiklet-bajaj-sikintisiz-bol-extrali-501247617/detay","False","False","False",501247617,"False","False","False","False","İstanbul","Siyah","False","False","False","17210.0","False","False","False","False","False","False","7999.0","True","False","False","False","True","2016.0"
"True","15.11.2017","2017 SIFIR AYARINDA MT25 TAKASLI","/ilan/vasita-motosiklet-bajaj-2017-sifir-ayarinda-mt25-takasli-501895730/detay","False","False","False",501895730,"False","False","False","False","Bursa","Siyah","False","False","False","2600.0","False","False","False","False","False","False","11000.0","True","False","False","False","True","2017.0"
"True","13.11.2017","TERTEMİZ SORUNSUZ PULSAR 200 NS !!","/ilan/vasita-motosiklet-bajaj-tertemiz-sorunsuz-pulsar-200-ns-501235297/detay","True","True","False",501235297,"False","True","True","False","İstanbul","Çift Renk","False","False","False","45000.0","False","False","False","False","False","True","7500.0","True","False","True","False","True","2015.0"
"False","12.11.2017","SAHIBINDEN ACİL SATILIK","/ilan/vasita-motosiklet-bajaj-sahibinden-acil-satilik-501171147/detay","False","False","True",501171147,"False","False","False","True","İstanbul","Kırmızı","False","False","False","40000.0","False","False","True","False","True","False","6700.0","True","False","False","False","False","2015.0"
"False","14.11.2017","NS 200 F1 2016 2bin km","/ilan/vasita-motosiklet-bajaj-ns-200-f1-2016-2bin-km-501736655/detay","False","False","False",501736655,"False","False","False","False","Bursa","Siyah","False","False","False","2000.0","False","False","False","False","False","False","8300.0","True","False","False","False","False","2016.0"
"False","14.11.2017","Sahibinden temiz Extralı Pulsar 200 NS","/ilan/vasita-motosiklet-bajaj-sahibinden-temiz-extrali-pulsar-200-ns-501729689/detay","False","False","False",501729689,"False","False","False","False","İzmir","Kırmızı","False","False","False","7000.0","False","False","False","False","False","False","8700.0","True","False","False","False","True","2016.0"
"True","14.11.2017","Temiz Pulsar","/ilan/vasita-motosiklet-bajaj-temiz-pulsar-501806154/detay","False","False","False",501806154,"False","False","False","False","Muğla","Çift Renk","False","False","False","44000.0","True","True","False","False","False","False","8500.0","True","False","False","False","True","2015.0"
"False","16.11.2017","2017 ÇIKIŞLI TERTEMİZ 200NS","/ilan/vasita-motosiklet-bajaj-2017-cikisli-tertemiz-200ns-502489918/detay","False","False","False",502489918,"False","False","False","False","İstanbul","Kırmızı","False","False","False","4700.0","False","False","False","False","True","False","8400.0","True","False","False","False","False","2016.0"
"False","14.11.2017","Fırsat Temiz Pulsar","/ilan/vasita-motosiklet-bajaj-firsat-temiz-pulsar-501758451/detay","True","False","False",501758451,"False","False","False","True","İstanbul","Siyah","False","False","False","20100.0","True","True","True","False","False","True","7750.0","True","False","False","False","False","2016.0"
"False","14.11.2017","Sahibinden Tertemiz NS200","/ilan/vasita-motosiklet-bajaj-sahibinden-tertemiz-ns200-501711478/detay","False","False","False",501711478,"False","False","False","False","İstanbul","Siyah","False","False","False","2950.0","False","False","False","False","False","False","9500.0","True","False","False","False","True","2016.0"
"False","14.11.2017","GARANTİLİ SAHİBİNDEN 4000 KM","/ilan/vasita-motosiklet-bajaj-garantili-sahibinden-4.000-km-501711455/detay","False","False","True",501711455,"False","False","False","False","İstanbul","Siyah","False","False","False","4000.0","False","False","False","False","True","False","8750.0","True","False","False","False","False","2016.0"
"False","14.11.2017","2016 PULSAR SON FIRSAT","/ilan/vasita-motosiklet-bajaj-2016-pulsar-son-firsat-501710075/detay","False","False","False",501710075,"False","False","False","False","Sakarya","Mavi","False","False","False","12500.0","False","False","False","False","False","False","8999.0","True","False","False","False","False","2016.0"
"False","13.11.2017","3500 TL PEŞİN 900 X 10 AY SENETLE TAKSİTLENDİRİLİR","/ilan/vasita-motosiklet-bajaj-3.500-tl-pesin-900-x-10-ay-senetle-taksitlendirilir-501405021/detay","False","False","False",501405021,"False","False","False","False","İstanbul","Siyah","False","False","False","17000.0","False","False","False","False","False","False","9500.0","False","False","False","False","False","2016.0"
"False","14.11.2017","acil ihtiyaçtan","/ilan/vasita-motosiklet-bajaj-acil-ihtiyactan-500422954/detay","False","False","False",500422954,"False","False","False","False","İstanbul","Kırmızı","False","False","False","40000.0","False","False","False","False","False","False","7000.0","True","False","False","False","False","2015.0"
"True","12.11.2017","HATASIZ 5 AYLIK GARAJ MOTORU","/ilan/vasita-motosiklet-bajaj-hatasiz-5-aylik-garaj-motoru-500954385/detay","False","False","False",500954385,"False","False","False","False","Hatay","Siyah","False","False","False","3333.0","False","False","False","False","False","False","10500.0","True","False","False","False","False","2017.0"
"False","14.11.2017","TERTEMİZ NS200 15 BİN KM DE ÖĞRENCİDEN !!!!","/ilan/vasita-motosiklet-bajaj-tertemiz-ns200-15-bin-km-de-ogrenciden-501551124/detay","False","False","True",501551124,"False","False","False","True","İstanbul","Siyah","False","False","False","15000.0","False","False","False","False","False","False","8500.0","True","False","False","False","False","2015.0"
"False","14.11.2017","2016 Model 23000","/ilan/vasita-motosiklet-bajaj-2016-model-23.000-501507262/detay","False","False","False",501507262,"False","False","False","False","İstanbul","Beyaz","False","False","False","23000.0","False","False","False","False","False","False","8500.0","True","False","False","False","False","2016.0"
"False","12.11.2017","Araba alacağım için satıyorum","/ilan/vasita-motosiklet-bajaj-araba-alacagim-icin-satiyorum-500935241/detay","False","False","False",500935241,"False","False","False","False","Adana","Beyaz","False","False","False","17600.0","False","False","False","False","False","False","8000.0","True","False","False","False","False","2014.0"
"False","12.11.2017","sıfıra yakin","/ilan/vasita-motosiklet-bajaj-sifira-yakin-500918069/detay","False","False","False",500918069,"False","False","False","False","Antalya","Kırmızı","False","False","False","12000.0","False","False","False","False","False","False","9050.0","True","False","False","False","False","2016.0"
"False","14.11.2017","Bajaj Pulsar 200NS - 18000 Km","/ilan/vasita-motosiklet-bajaj-bajaj-pulsar-200ns-18.000-km-501598285/detay","False","False","False",501598285,"False","False","False","False","İstanbul","Siyah","False","False","False","18000.0","False","False","False","False","False","False","8000.0","True","False","False","False","False","2016.0"
"False","14.11.2017","pulsar 200 ns","/ilan/vasita-motosiklet-bajaj-pulsar-200-ns-501513612/detay","False","False","False",501513612,"False","False","False","True","Düzce","Siyah","False","False","False","17000.0","False","False","True","False","True","False","9000.0","True","False","False","True","True","2015.0"
"False","13.11.2017","Temiz orjinal bakımlı 200NS","/ilan/vasita-motosiklet-bajaj-temiz-orjinal-bakimli-200ns-501475126/detay","False","False","True",501475126,"False","False","False","True","Malatya","Siyah","False","False","False","14000.0","True","False","False","False","False","False","7850.0","True","False","False","False","True","2014.0"
"False","11.11.2017","BİRİNCİ EL ÇOK TEMİZ","/ilan/vasita-motosiklet-bajaj-birinci-el-cok-temiz-500868422/detay","False","False","True",500868422,"False","False","False","True","Mersin","Siyah","False","False","False","6500.0","False","False","True","False","False","False","9200.0","True","False","False","False","False","2016.0"
"False","15.11.2017","SAHİBİNDEN TEMİZ DÜĞÜN İÇİN SATILIK","/ilan/vasita-motosiklet-bajaj-sahibinden-temiz-dugun-icin-satilik-502148133/detay","False","False","False",502148133,"False","False","False","False","İstanbul","Kırmızı","False","False","False","22000.0","False","False","False","False","False","False","7800.0","True","False","False","False","False","2016.0"
"False","15.11.2017","sıfırdan farksız","/ilan/vasita-motosiklet-bajaj-sifirdan-farksiz-502081352/detay","False","False","False",502081352,"False","False","False","False","Edirne","Çift Renk","False","False","False","517.0","False","False","False","False","False","False","10500.0","True","False","False","False","False","2014.0"
"True","12.11.2017","Bajaj Pulsar 200 NS - Zamdan önce Son Motorlar","/ilan/vasita-motosiklet-bajaj-bajaj-pulsar-200-ns-zamdan-once-son-motorlar-430961022/detay","False","False","False",430961022,"False","False","False","False","Hatay","Siyah","False","False","False","0.0","False","False","False","False","False","False","11500.0","False","False","False","False","False","2017.0"
"False","13.11.2017","Temiz pulsar düşük km","/ilan/vasita-motosiklet-bajaj-temiz-pulsar-dusuk-km-501376840/detay","False","False","True",501376840,"False","False","False","True","Tekirdağ","Beyaz","False","False","False","3150.0","False","False","False","False","True","False","10100.0","True","False","False","False","False","2016.0"
"True","13.11.2017","PULSAR 200 NS EURO 4 ABS GARANTİLİ HEDİYELİ","/ilan/vasita-motosiklet-bajaj-pulsar-200-ns-euro-4-abs-garantili-hediyeli-501136471/detay","False","True","False",501136471,"False","False","False","True","İstanbul","Kırmızı","False","False","False","4500.0","True","False","False","False","True","False","10700.0","True","False","False","False","True","2017.0"
"False","13.11.2017","kaçmaz fiyat","/ilan/vasita-motosiklet-bajaj-kacmaz-fiyat-501232915/detay","False","False","True",501232915,"False","False","False","True","İstanbul","Siyah","False","False","False","26000.0","False","False","False","False","True","False","7500.0","True","False","False","True","False","2015.0"
"False","13.11.2017","Sahibinden satılık ya da otomobil takaslı uygun 2016 PULSAR200NS","/ilan/vasita-motosiklet-bajaj-sahibinden-satilik-ya-da-otomobil-takasli-uygun-2016-pulsar200ns-501298801/detay","False","False","False",501298801,"False","False","False","True","İstanbul","Beyaz","False","False","False","16000.0","True","False","True","False","False","False","7850.0","True","False","False","False","True","2016.0"
"False","11.11.2017","ACİL SATILIK FULL+FULL PULSAR","/ilan/vasita-motosiklet-bajaj-acil-satilik-full-plusfull-pulsar-500665770/detay","False","True","True",500665770,"True","False","False","False","İstanbul","Siyah","False","False","False","17823.0","False","False","True","False","True","False","9400.0","True","False","False","True","False","2016.0"
"False","11.11.2017","makina tertemiz","/ilan/vasita-motosiklet-bajaj-makina-tertemiz-500716331/detay","False","False","False",500716331,"False","False","False","False","Düzce","Beyaz","False","False","False","29000.0","False","False","False","False","True","True","7000.0","True","False","False","False","False","2014.0"
"True","14.11.2017","Acil Satılık,Acil nakit gerekli","/ilan/vasita-motosiklet-bajaj-acil-satilik%2Cacil-nakit-gerekli-497658620/detay","False","False","False",497658620,"False","False","False","False","Trabzon","Kırmızı","False","False","False","3650.0","False","False","False","False","False","False","10750.0","True","False","False","False","True","2017.0"
"True","13.11.2017","Keyfe Değer","/ilan/vasita-motosiklet-bajaj-keyfe-deger-501162654/detay","False","False","False",501162654,"False","False","False","False","Amasya","Kırmızı","False","False","False","7500.0","False","False","False","False","False","False","9000.0","True","False","False","False","False","2016.0"
"False","13.11.2017","****İLK SAHİBİNDEN TEMİZ PULSAR****","/ilan/vasita-motosiklet-bajaj-ilk-sahibinden-temiz-pulsar-501203883/detay","False","False","True",501203883,"False","False","False","True","İstanbul","Siyah","False","False","False","16200.0","False","False","False","False","True","False","7500.0","True","False","False","False","False","2014.0"
"False","13.11.2017","0 dan farkı 5800 km'de olması","/ilan/vasita-motosiklet-bajaj-0-dan-farki-5800-km-de-olmasi-501247363/detay","False","False","False",501247363,"False","False","False","False","İstanbul","Siyah","False","False","False","5800.0","False","False","False","False","False","False","9250.0","True","False","False","False","False","2016.0"
"True","11.11.2017","ZAMSIZ BAJAJ PULSAR 200 NS","/ilan/vasita-motosiklet-bajaj-zamsiz-bajaj-pulsar-200-ns-447542077/detay","False","False","False",447542077,"False","False","False","False","Muğla","Çift Renk","False","False","False","0.0","False","False","False","False","False","True","11000.0","False","False","False","False","False","2017.0"
"False","12.11.2017","Sahibinden sıkıntısız ns200","/ilan/vasita-motosiklet-bajaj-sahibinden-sikintisiz-ns200-501164993/detay","False","False","False",501164993,"True","False","False","True","Aydın","Siyah","False","False","False","8426.0","False","False","False","False","True","False","11000.0","True","False","False","True","False","2016.0"
"False","12.11.2017","HATASIZ TEMİZ PULSAR 200NS","/ilan/vasita-motosiklet-bajaj-hatasiz-temiz-pulsar-200ns-501153159/detay","False","False","False",501153159,"False","False","True","True","Adana","Çift Renk","False","False","False","9000.0","True","True","False","False","False","False","8500.0","True","False","False","False","False","2016.0"
"False","12.11.2017","RR 0116 SATIŞTA FİYAT DÜŞTÜ ACİL SATILIK","/ilan/vasita-motosiklet-bajaj-rr-0116-satista-fiyat-dustu-acil-satilik-501145101/detay","False","False","False",501145101,"False","False","False","False","Bursa","Siyah","False","False","False","21900.0","False","False","False","False","False","False","8000.0","True","False","False","False","True","2015.0"
"False","12.11.2017","2016 garanti belgeli tertemiz","/ilan/vasita-motosiklet-bajaj-2016-garanti-belgeli-tertemiz-501153456/detay","False","False","False",501153456,"False","False","False","False","İstanbul","Siyah","False","False","False","9000.0","False","False","False","False","False","False","8250.0","True","False","False","False","False","2016.0"
"False","12.11.2017","Temiz, az kullanılmış, takaslı","/ilan/vasita-motosiklet-bajaj-temiz-az-kullanilmis-takasli-501117869/detay","False","False","True",501117869,"False","False","False","False","Tekirdağ","Kırmızı","False","False","False","17000.0","False","False","False","False","False","False","8500.0","True","False","False","False","True","2015.0"
"False","14.11.2017","Cbf 150 takaslı açıklamayı okuyun","/ilan/vasita-motosiklet-bajaj-cbf-150-takasli-aciklamayi-okuyun-501796246/detay","False","False","False",501796246,"False","False","False","True","İstanbul","Kırmızı","False","False","False","41500.0","False","False","False","False","True","False","6500.0","True","False","True","False","False","2014.0"
"True","14.11.2017","çiziksiz sıfır gibi çok temiz sadece 900 km","/ilan/vasita-motosiklet-bajaj-ciziksiz-sifir-gibi-cok-temiz-sadece-900-km-501789513/detay","False","False","False",501789513,"False","False","False","True","Çorum","Beyaz","False","False","False","900.0","False","False","False","False","False","False","10750.0","True","False","False","False","False","2017.0"
"False","10.11.2017","ciğeri sağlam hızlı makine","/ilan/vasita-motosiklet-bajaj-cigeri-saglam-hizli-makine-500625570/detay","False","False","False",500625570,"False","False","False","False","İstanbul","Çift Renk","False","False","False","38000.0","False","False","False","False","False","False","6300.0","True","False","False","False","False","2014.0"
"True","13.11.2017","TREND AUTODAN 2016 MODEL BAJAJ NS 200","/ilan/vasita-motosiklet-bajaj-trend-autodan-2016-model-bajaj-ns-200-501456055/detay","False","False","True",501456055,"False","False","False","True","Kayseri","Siyah","False","False","False","2000.0","False","False","False","False","False","False","9750.0","False","False","True","True","False","2016.0"
"False","14.11.2017","BAJAJ NS 200","/ilan/vasita-motosiklet-bajaj-bajaj-ns-200-501755126/detay","False","True","True",501755126,"True","False","False","True","Trabzon","Siyah","False","False","True","16000.0","True","True","True","False","True","False","11500.0","True","False","True","False","False","2016.0"
