,abs,ad_date,ad_title,ad_url,airbag,alarm,arka_bagaj,bike_id,canta_sistemi__uclu_,cbs,cekis_kontrolu,cift_ayak,city,color,gps,isitmali_elcik,karbon,km,koltuk_alti_bagaj,led_sinyal,led_stop,nos,on_cam,on_koruma_bari,price,sahibinden,ses_sistemi,sirt_destegi,xenon_far,yan_koruma_barlari,year
19,False,08.2.2018,MASRAFSIZ YENİ VİZELİ UYGUN PULSAR,/ilan/vasita-motosiklet-bajaj-masrafsiz-yeni-vizeli-uygun-pulsar-526784209/detay,False,False,False,526784209,False,False,False,False,Muğla,Kırmızı,False,False,False,24800.0,False,False,False,False,False,False,8100.0,True,False,False,False,True,2015.0
20,True,14.2.2018,DOMİNAR+PULSAR200RS+­PULSAR200NS+PULSAR16­0NS+V15STOKLARIMIZDA,/ilan/vasita-motosiklet-bajaj-dominar-pluspulsar200rs-pluspulsar200ns-pluspulsar160ns-plusv15stoklarimizda-528789216/detay,False,False,False,528789216,False,False,False,True,Kütahya,Siyah,False,False,False,0.0,False,False,True,False,True,False,12500.0,False,False,False,False,True,2017.0
21,False,06.2.2018,2015 ful orjinal,/ilan/vasita-motosiklet-bajaj-2015-ful-orjinal-526176168/detay,False,False,False,526176168,False,False,False,False,Düzce,Çift Renk,False,False,False,20000.0,False,False,False,False,False,False,8200.0,True,False,False,False,False,2015.0
22,False,10.2.2018,12500 TL 2017 MODEL SIFIR PULSAR 200NS,/ilan/vasita-motosiklet-bajaj-12500-tl-2017-model-sifir-pulsar-200ns-436291605/detay,False,False,False,436291605,False,False,False,False,İstanbul,Beyaz,False,False,False,0.0,False,False,False,False,False,False,12500.0,False,False,False,False,False,2017.0
23,True,14.2.2018,SON 2 TANE SİYAH PULSAR 200 NS YETİŞEN ALIR,/ilan/vasita-motosiklet-bajaj-son-2-tane-siyah-pulsar-200-ns-yetisen-alir-447595087/detay,False,False,False,447595087,False,False,False,False,Denizli,Kırmızı,False,False,False,0.0,True,True,True,False,False,True,13500.0,False,False,False,False,False,2017.0
24,True,06.2.2018,Temiz Bakımlı 2017 model grntil full aksesuar pulsar Bajaj ns200,/ilan/vasita-motosiklet-bajaj-temiz-bakimli-2017-model-grntil-full-aksesuar-pulsar-bajaj-ns200-526114078/detay,False,True,False,526114078,True,False,False,True,Ankara,Gri,False,False,False,2000.0,True,False,True,False,False,False,12500.0,True,False,False,False,False,2017.0
25,True,06.2.2018,ekstralı temiz pazarlık yoktur son,/ilan/vasita-motosiklet-bajaj-ekstrali-temiz-pazarlik-yoktur-son-526105332/detay,False,True,False,526105332,False,False,False,True,Hatay,Siyah,False,False,False,5000.0,False,False,False,False,True,False,10000.0,True,False,False,True,False,2017.0
26,True,08.2.2018,bu fiyatta bukadar full yok,/ilan/vasita-motosiklet-bajaj-bu-fiyatta-bukadar-full-yok-526570185/detay,False,False,True,526570185,False,False,False,False,İstanbul,Çift Renk,False,False,False,7350.0,False,True,False,False,True,False,11000.0,True,False,False,True,False,2017.0
27,False,05.2.2018,ACİL düşük kmli temiz bakimli 200ns,/ilan/vasita-motosiklet-bajaj-acil-dusuk-kmli-temiz-bakimli-200ns-525852252/detay,False,False,False,525852252,False,False,False,False,İstanbul,Siyah,False,False,False,8200.0,False,False,False,False,False,False,8500.0,True,False,False,False,False,2016.0
28,False,05.2.2018,cc yükseltmek amaçlı satıyorum,/ilan/vasita-motosiklet-bajaj-cc-yukseltmek-amacli-satiyorum-525960609/detay,False,True,True,525960609,False,False,False,True,İstanbul,Siyah,False,False,False,9500.0,False,False,False,False,True,False,9500.0,True,False,False,False,True,2016.0
